run_id,algorithm,measure,stop_threshold,serial_threshold,cluster_count,a2a_to_acdc,cvg_to_acdc,output_rsf
532,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_75,140_vs_90,_vs_,87.03241895,0.333333333,mapreduceclientcore_algo-wca_measure-uemnm_serial-140_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-75.rsf
533,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_100,140_vs_100,_vs_,87.54139073,0.34,mapreduceclientcore_algo-wca_measure-uemnm_serial-140_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-100.rsf
534,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_25,140_vs_100,_vs_,87.54139073,0.34,mapreduceclientcore_algo-wca_measure-uemnm_serial-140_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-25.rsf
535,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_50,140_vs_100,_vs_,87.54139073,0.34,mapreduceclientcore_algo-wca_measure-uemnm_serial-140_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-50.rsf
536,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_75,140_vs_100,_vs_,87.54139073,0.34,mapreduceclientcore_algo-wca_measure-uemnm_serial-140_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-75.rsf
537,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_100,140_vs_110,_vs_,87.79884584,0.318181818,mapreduceclientcore_algo-wca_measure-uemnm_serial-140_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-100.rsf
538,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_25,140_vs_110,_vs_,87.79884584,0.318181818,mapreduceclientcore_algo-wca_measure-uemnm_serial-140_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-25.rsf
539,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_50,140_vs_110,_vs_,87.79884584,0.318181818,mapreduceclientcore_algo-wca_measure-uemnm_serial-140_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-50.rsf
540,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_75,140_vs_110,_vs_,87.79884584,0.318181818,mapreduceclientcore_algo-wca_measure-uemnm_serial-140_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-75.rsf
541,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_25,140_vs_25,_vs_,78.72703973,0.48,mapreduceclientcore_algo-wca_measure-uemnm_serial-140_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-25_stop-25.rsf
542,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_25,140_vs_30,_vs_,80.47740835,0.4,mapreduceclientcore_algo-wca_measure-uemnm_serial-140_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-30_stop-25.rsf
543,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_25,140_vs_40,_vs_,82.38539898,0.375,mapreduceclientcore_algo-wca_measure-uemnm_serial-140_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-40_stop-25.rsf
544,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_25,140_vs_50,_vs_,83.68554522,0.42,mapreduceclientcore_algo-wca_measure-uemnm_serial-140_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-25.rsf
545,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_50,140_vs_50,_vs_,83.68554522,0.42,mapreduceclientcore_algo-wca_measure-uemnm_serial-140_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-50.rsf
546,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_25,140_vs_60,_vs_,84.68013468,0.35,mapreduceclientcore_algo-wca_measure-uemnm_serial-140_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-25.rsf
547,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_50,140_vs_60,_vs_,84.68013468,0.35,mapreduceclientcore_algo-wca_measure-uemnm_serial-140_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-50.rsf
548,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_25,140_vs_70,_vs_,85.70829841,0.357142857,mapreduceclientcore_algo-wca_measure-uemnm_serial-140_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-25.rsf
549,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_50,140_vs_70,_vs_,85.70829841,0.357142857,mapreduceclientcore_algo-wca_measure-uemnm_serial-140_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-50.rsf
550,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_25,140_vs_80,_vs_,86.81135225,0.3625,mapreduceclientcore_algo-wca_measure-uemnm_serial-140_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-25.rsf
551,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_50,140_vs_80,_vs_,86.81135225,0.3625,mapreduceclientcore_algo-wca_measure-uemnm_serial-140_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-50.rsf
552,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_75,140_vs_80,_vs_,86.81135225,0.3625,mapreduceclientcore_algo-wca_measure-uemnm_serial-140_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-75.rsf
553,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_25,140_vs_90,_vs_,87.03241895,0.333333333,mapreduceclientcore_algo-wca_measure-uemnm_serial-140_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-25.rsf
554,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_50,140_vs_90,_vs_,87.03241895,0.333333333,mapreduceclientcore_algo-wca_measure-uemnm_serial-140_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-50.rsf
555,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_75,140_vs_90,_vs_,87.03241895,0.333333333,mapreduceclientcore_algo-wca_measure-uemnm_serial-140_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-75.rsf
556,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_100,150_vs_100,_vs_,87.26298434,0.37,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-100.rsf
557,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_25,150_vs_100,_vs_,87.26298434,0.37,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-25.rsf
558,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_50,150_vs_100,_vs_,87.26298434,0.37,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-50.rsf
559,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_75,150_vs_100,_vs_,87.26298434,0.37,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-75.rsf
560,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_100,150_vs_110,_vs_,87.52052545,0.345454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-100.rsf
561,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_25,150_vs_110,_vs_,87.52052545,0.345454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-25.rsf
562,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_50,150_vs_110,_vs_,87.52052545,0.345454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-50.rsf
563,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_75,150_vs_110,_vs_,87.52052545,0.345454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-75.rsf
564,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_25,150_vs_25,_vs_,78.39217354,0.48,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-25_stop-25.rsf
565,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_25,150_vs_30,_vs_,80.05093379,0.4,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-30_stop-25.rsf
566,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_25,150_vs_40,_vs_,82.03719358,0.375,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-40_stop-25.rsf
567,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_25,150_vs_50,_vs_,83.29124579,0.46,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-25.rsf
568,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_50,150_vs_50,_vs_,83.29124579,0.46,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-50.rsf
569,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_25,150_vs_60,_vs_,84.28331936,0.383333333,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-25.rsf
570,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_50,150_vs_60,_vs_,84.28331936,0.383333333,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-50.rsf
571,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_25,150_vs_70,_vs_,85.30884808,0.385714286,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-25.rsf
572,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_50,150_vs_70,_vs_,85.30884808,0.385714286,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-50.rsf
573,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_25,150_vs_80,_vs_,86.53366584,0.4125,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-25.rsf
574,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_50,150_vs_80,_vs_,86.53366584,0.4125,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-50.rsf
575,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_75,150_vs_80,_vs_,86.53366584,0.4125,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-75.rsf
576,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_25,150_vs_90,_vs_,86.75496689,0.366666667,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-25.rsf
577,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_50,150_vs_90,_vs_,86.75496689,0.366666667,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-50.rsf
578,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_75,150_vs_90,_vs_,86.75496689,0.366666667,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-75.rsf
579,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_100,150_vs_100,_vs_,87.26298434,0.37,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-100.rsf
580,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_25,150_vs_100,_vs_,87.26298434,0.37,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-25.rsf
581,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_50,150_vs_100,_vs_,87.26298434,0.37,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-50.rsf
582,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_75,150_vs_100,_vs_,87.26298434,0.37,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-75.rsf
583,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_100,150_vs_110,_vs_,87.52052545,0.345454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-100.rsf
584,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_25,150_vs_110,_vs_,87.52052545,0.345454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-25.rsf
585,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_50,150_vs_110,_vs_,87.52052545,0.345454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-50.rsf
586,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_75,150_vs_110,_vs_,87.52052545,0.345454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-75.rsf
587,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_25,150_vs_25,_vs_,78.39217354,0.48,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-25_stop-25.rsf
588,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_25,150_vs_30,_vs_,80.05093379,0.4,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-30_stop-25.rsf
589,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_25,150_vs_40,_vs_,82.03719358,0.375,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-40_stop-25.rsf
590,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_25,150_vs_50,_vs_,83.29124579,0.46,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-25.rsf
591,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_50,150_vs_50,_vs_,83.29124579,0.46,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-50.rsf
592,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_25,150_vs_60,_vs_,84.28331936,0.383333333,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-25.rsf
593,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_50,150_vs_60,_vs_,84.28331936,0.383333333,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-50.rsf
594,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_25,150_vs_70,_vs_,85.30884808,0.385714286,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-25.rsf
595,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_50,150_vs_70,_vs_,85.30884808,0.385714286,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-50.rsf
596,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_25,150_vs_80,_vs_,86.53366584,0.4125,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-25.rsf
597,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_50,150_vs_80,_vs_,86.53366584,0.4125,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-50.rsf
598,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_75,150_vs_80,_vs_,86.53366584,0.4125,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-75.rsf
599,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_25,150_vs_90,_vs_,86.75496689,0.366666667,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-25.rsf
600,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_50,150_vs_90,_vs_,86.75496689,0.366666667,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-50.rsf
601,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_75,150_vs_90,_vs_,86.75496689,0.366666667,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-75.rsf
602,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_100,150_vs_100,_vs_,87.26298434,0.37,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-100.rsf
603,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_25,150_vs_100,_vs_,87.26298434,0.37,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-25.rsf
604,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_50,150_vs_100,_vs_,87.26298434,0.37,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-50.rsf
605,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_75,150_vs_100,_vs_,87.26298434,0.37,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-75.rsf
606,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_100,150_vs_110,_vs_,87.52052545,0.345454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-100.rsf
607,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_25,150_vs_110,_vs_,87.52052545,0.345454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-25.rsf
608,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_50,150_vs_110,_vs_,87.52052545,0.345454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-50.rsf
609,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_75,150_vs_110,_vs_,87.52052545,0.345454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-75.rsf
610,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_25,150_vs_25,_vs_,78.39217354,0.48,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-25_stop-25.rsf
611,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_25,150_vs_30,_vs_,80.05093379,0.4,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-30_stop-25.rsf
612,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_25,150_vs_40,_vs_,82.03719358,0.375,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-40_stop-25.rsf
613,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_25,150_vs_50,_vs_,83.29124579,0.46,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-25.rsf
614,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_50,150_vs_50,_vs_,83.29124579,0.46,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-50.rsf
615,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_25,150_vs_60,_vs_,84.28331936,0.383333333,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-25.rsf
616,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_50,150_vs_60,_vs_,84.28331936,0.383333333,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-50.rsf
617,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_25,150_vs_70,_vs_,85.30884808,0.385714286,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-25.rsf
618,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_50,150_vs_70,_vs_,85.30884808,0.385714286,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-50.rsf
619,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_25,150_vs_80,_vs_,86.53366584,0.4125,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-25.rsf
620,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_50,150_vs_80,_vs_,86.53366584,0.4125,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-50.rsf
621,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_75,150_vs_80,_vs_,86.53366584,0.4125,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-75.rsf
622,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_25,150_vs_90,_vs_,86.75496689,0.366666667,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-25.rsf
623,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_50,150_vs_90,_vs_,86.75496689,0.366666667,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-50.rsf
624,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_75,150_vs_90,_vs_,86.75496689,0.366666667,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-75.rsf
625,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_100,150_vs_100,_vs_,87.26298434,0.37,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-100.rsf
626,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_25,150_vs_100,_vs_,87.26298434,0.37,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-25.rsf
627,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_50,150_vs_100,_vs_,87.26298434,0.37,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-50.rsf
628,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_75,150_vs_100,_vs_,87.26298434,0.37,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-75.rsf
629,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_100,150_vs_110,_vs_,87.52052545,0.345454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-100.rsf
630,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_25,150_vs_110,_vs_,87.52052545,0.345454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-25.rsf
631,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_50,150_vs_110,_vs_,87.52052545,0.345454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-50.rsf
632,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_75,150_vs_110,_vs_,87.52052545,0.345454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-75.rsf
633,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_25,150_vs_25,_vs_,78.39217354,0.48,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-25_stop-25.rsf
634,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_25,150_vs_30,_vs_,80.05093379,0.4,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-30_stop-25.rsf
635,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_25,150_vs_40,_vs_,82.03719358,0.375,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-40_stop-25.rsf
636,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_25,150_vs_50,_vs_,83.29124579,0.46,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-25.rsf
637,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_50,150_vs_50,_vs_,83.29124579,0.46,mapreduceclientcore_algo-wca_measure-uemnm_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-50.rsf
